0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
I-34-10138,2024-03-14 14:37:15.762000+00:00,3.5,0,3.5,0.46,0,2024-03-14 14:37:15.762000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10139,2024-03-14 14:41:36.271000+00:00,7,0,7,0.91,0,2024-03-14 14:41:36.271000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10140,2024-03-14 14:43:42.932000+00:00,6,0,6,0.78,0,2024-03-14 14:43:42.932000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10141,2024-03-14 14:47:52.914000+00:00,4,0,4,0.52,0,2024-03-14 14:47:52.914000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10142,2024-03-14 14:49:54.623000+00:00,15.5,0,15.5,2.02,0,2024-03-14 14:49:54.623000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10143,2024-03-14 14:50:38.079000+00:00,12,0,12,1.57,0,2024-03-14 14:50:38.079000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10144,2024-03-14 15:03:10.274000+00:00,20,0,20,2.61,0,2024-03-14 15:03:10.274000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10145,2024-03-14 15:08:33.101000+00:00,11,0,11,1.43,0,2024-03-14 15:08:33.101000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10146,2024-03-14 15:08:57.898000+00:00,3,0,3,0.39,0,2024-03-14 15:08:57.898000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10147,2024-03-14 15:12:26.003000+00:00,8,0,8,1.04,0,2024-03-14 15:12:26.003000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10148,2024-03-14 15:17:34.107000+00:00,8,0,8,1.04,0,2024-03-14 15:17:34.107000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10149,2024-03-14 15:27:50.648000+00:00,33.5,0,33.5,4.37,0,2024-03-14 15:27:50.648000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10150,2024-03-14 16:24:02.962000+00:00,6,0,6,0.78,0,2024-03-14 16:24:02.962000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10151,2024-03-14 16:27:03.844000+00:00,2,0,2,0.26,0,2024-03-14 16:27:03.844000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10152,2024-03-14 17:15:41.094000+00:00,3,0,3,0.39,0,2024-03-14 17:15:41.094000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10153,2024-03-14 18:04:14.598000+00:00,1,0,1,0.13,0,2024-03-14 18:04:14.598000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10154,2024-03-14 18:06:02.542000+00:00,5,0,5,0.65,0,2024-03-14 18:06:02.542000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10155,2024-03-14 18:07:27.512000+00:00,10,7.5,2.5,0.33,0,2024-03-14 18:07:27.512000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10156,2024-03-14 18:16:12.327000+00:00,4,2,2,0.26,0,2024-03-14 18:16:12.327000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10157,2024-03-14 18:36:24.597000+00:00,3,0,3,0.39,0,2024-03-14 18:36:24.597000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10158,2024-03-14 18:41:52.143000+00:00,16.5,0,16.5,2.15,0,2024-03-14 18:41:52.143000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10159,2024-03-14 18:44:46.261000+00:00,9,0,9,1.17,0,2024-03-14 18:44:46.261000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10160,2024-03-14 18:55:21.987000+00:00,23.5,0,23.5,3.07,0,2024-03-14 18:55:21.987000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10161,2024-03-14 18:56:34.395000+00:00,2,0,2,0.26,0,2024-03-14 18:56:34.411000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10162,2024-03-14 18:57:38.883000+00:00,2.5,0,2.5,0.33,0,2024-03-14 18:57:38.883000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10163,2024-03-14 19:00:12.514000+00:00,8.5,0,8.5,1.11,0,2024-03-14 19:00:12.514000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10164,2024-03-14 19:00:58.491000+00:00,5,0,5,0.65,0,2024-03-14 19:00:58.491000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10165,2024-03-14 19:01:33.297000+00:00,10,0,10,1.3,0,2024-03-14 19:01:33.297000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10166,2024-03-14 19:04:18.595000+00:00,17,0,17,2.22,0,2024-03-14 19:04:18.595000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10167,2024-03-14 19:05:27.580000+00:00,2,0,2,0.26,0,2024-03-14 19:05:27.580000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10168,2024-03-14 19:11:49.526000+00:00,50,45,5,0.65,0,2024-03-14 19:11:49.526000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10169,2024-03-14 19:21:39.332000+00:00,7.5,0,7.5,0.98,0,2024-03-14 19:21:39.332000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10170,2024-03-14 19:25:35.849000+00:00,5,0,5,0.65,0,2024-03-14 19:25:35.849000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10171,2024-03-14 19:28:07.876000+00:00,5.5,0,5.5,0.72,0,2024-03-14 19:28:07.876000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10172,2024-03-14 19:28:26.048000+00:00,4,0,4,0.52,0,2024-03-14 19:28:26.048000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10173,2024-03-14 19:30:05.178000+00:00,1,0,1,0.13,0,2024-03-14 19:30:05.178000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10174,2024-03-14 19:31:15.868000+00:00,1,0,1,0.13,0,2024-03-14 19:31:15.868000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10175,2024-03-14 19:42:09.769000+00:00,8,0,8,1.04,0,2024-03-14 19:42:09.769000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10176,2024-03-14 19:43:23.087000+00:00,2,0,2,0.26,0,2024-03-14 19:43:23.087000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10177,2024-03-14 19:44:35.278000+00:00,6,0,6,0.78,0,2024-03-14 19:44:35.278000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10178,2024-03-14 19:48:12.426000+00:00,2,0,2,0.26,0,2024-03-14 19:48:12.426000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10179,2024-03-14 19:48:37.504000+00:00,7.5,0,7.5,0.98,0,2024-03-14 19:48:37.504000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10180,2024-03-14 19:54:51.993000+00:00,3.5,0,3.5,0.46,0,2024-03-14 19:54:51.993000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10181,2024-03-14 20:20:17.657000+00:00,15,2.5,12.5,1.63,0,2024-03-14 20:20:17.657000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10182,2024-03-14 20:24:13.001000+00:00,5,0,5,0.65,0,2024-03-14 20:24:13.001000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10183,2024-03-14 20:25:52.475000+00:00,1,0,1,0.13,0,2024-03-14 20:25:52.475000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10184,2024-03-14 20:32:11.966000+00:00,26,0,26,3.39,0,2024-03-14 20:32:11.966000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10185,2024-03-14 20:38:19.186000+00:00,8.5,0,8.5,1.11,0,2024-03-14 20:38:19.186000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10186,2024-03-14 20:47:08.890000+00:00,3,0,3,0.39,0,2024-03-14 20:47:08.890000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10187,2024-03-14 20:49:19.426000+00:00,9,0.25,8.75,1.14,0,2024-03-14 20:49:19.426000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10188,2024-03-14 20:50:59.855000+00:00,8,0.5,7.5,0.98,0,2024-03-14 20:50:59.855000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10189,2024-03-14 20:54:03.549000+00:00,5,1,4,0.52,0,2024-03-14 20:54:03.549000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10190,2024-03-14 21:07:37.113000+00:00,5,0,5,0.65,0,2024-03-14 21:07:37.113000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10191,2024-03-14 21:16:22.024000+00:00,26.5,0,26.5,3.46,0,2024-03-14 21:16:22.024000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10192,2024-03-14 21:22:13.670000+00:00,11,0,11,1.43,0,2024-03-14 21:22:13.670000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10193,2024-03-14 21:50:15.291000+00:00,11,0.5,10.5,1.37,0,2024-03-14 21:50:15.291000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10194,2024-03-14 21:52:37.595000+00:00,2,0,2,0.26,0,2024-03-14 21:52:37.595000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10195,2024-03-14 21:59:49.878000+00:00,30,4.5,25.5,3.33,0,2024-03-14 21:59:49.878000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10196,2024-03-14 22:07:40.415000+00:00,37,0,37,4.83,0,2024-03-14 22:07:40.415000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10197,2024-03-14 22:15:02.623000+00:00,13,0,13,1.7,0,2024-03-14 22:15:02.623000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10198,2024-03-14 22:33:59.030000+00:00,2,0,2,0.26,0,2024-03-14 22:33:59.030000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10199,2024-03-14 22:49:35.761000+00:00,1,0,1,0.13,0,2024-03-14 22:49:35.761000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10200,2024-03-14 22:51:10.686000+00:00,7.5,0,7.5,0.98,0,2024-03-14 22:51:10.686000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10201,2024-03-14 22:52:07.781000+00:00,4,0,4,0.52,0,2024-03-14 22:52:07.781000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10202,2024-03-14 23:08:49.929000+00:00,12,0,12,1.57,0,2024-03-14 23:08:49.929000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10203,2024-03-14 23:27:00.108000+00:00,8,0,8,1.04,0,2024-03-14 23:27:00.108000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10204,2024-03-14 23:32:17.041000+00:00,5,0,5,0.65,0,2024-03-14 23:32:17.041000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10205,2024-03-14 23:33:56.561000+00:00,25.5,0,25.5,3.33,0,2024-03-14 23:33:56.561000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10206,2024-03-14 23:39:11.391000+00:00,14,0,14,1.83,0,2024-03-14 23:39:11.391000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10207,2024-03-14 23:52:30.079000+00:00,10.5,0,10.5,1.37,0,2024-03-14 23:52:30.079000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10208,2024-03-14 23:57:20.856000+00:00,3,0,3,0.39,0,2024-03-14 23:57:20.856000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10209,2024-03-14 23:57:54.528000+00:00,9,0,9,1.17,0,2024-03-14 23:57:54.528000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10210,2024-03-14 23:58:49.202000+00:00,6,0,6,0.78,0,2024-03-14 23:58:49.202000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10211,2024-03-15 00:02:48.373000+00:00,2.25,0,2.25,0.29,0,2024-03-15 00:02:48.373000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10212,2024-03-15 00:14:09.946000+00:00,5,0.5,4.5,0.59,0,2024-03-15 00:14:09.946000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10213,2024-03-15 00:20:05.426000+00:00,2.5,0,2.5,0.33,0,2024-03-15 00:20:05.426000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10214,2024-03-15 00:25:35.346000+00:00,5,0,5,0.65,0,2024-03-15 00:25:35.346000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10215,2024-03-15 00:32:59.152000+00:00,2,0,2,0.26,0,2024-03-15 00:32:59.152000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10216,2024-03-15 00:35:58.193000+00:00,2,0,2,0.26,0,2024-03-15 00:35:58.193000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10217,2024-03-15 00:36:53.762000+00:00,2.5,0,2.5,0.33,0,2024-03-15 00:36:53.762000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10218,2024-03-15 00:46:37.453000+00:00,6.5,0,6.5,0.85,0,2024-03-15 00:46:37.453000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10219,2024-03-15 00:46:56.625000+00:00,9,0,9,1.17,0,2024-03-15 00:46:56.625000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10220,2024-03-15 00:48:37.443000+00:00,3,0,3,0.39,0,2024-03-15 00:48:37.443000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10221,2024-03-15 00:59:55.126000+00:00,17,0.25,16.75,2.18,0,2024-03-15 00:59:55.126000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10222,2024-03-15 01:09:01.433000+00:00,5,0,5,0.65,0,2024-03-15 01:09:01.433000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10223,2024-03-15 01:46:51.484000+00:00,2.25,0,2.25,0.29,0,2024-03-15 01:46:51.484000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10224,2024-03-15 12:42:50.860000+00:00,8,0,8,1.04,0,2024-03-15 12:42:50.860000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10225,2024-03-15 12:51:25.459000+00:00,21.5,0,21.5,2.8,0,2024-03-15 12:51:25.459000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10226,2024-03-15 12:52:52.947000+00:00,15,0,15,1.96,0,2024-03-15 12:52:52.947000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10227,2024-03-15 12:56:05.142000+00:00,33.5,0,33.5,4.37,0,2024-03-15 12:56:05.142000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10228,2024-03-15 13:02:17.568000+00:00,50,24,26,3.39,0,2024-03-15 13:02:17.568000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10229,2024-03-15 13:19:04.813000+00:00,34,0,34,4.43,0,2024-03-15 13:19:04.813000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10230,2024-03-15 13:33:50.775000+00:00,20,3.5,16.5,2.15,0,2024-03-15 13:33:50.775000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10231,2024-03-15 13:36:50.865000+00:00,4,0,4,0.52,0,2024-03-15 13:36:50.865000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10232,2024-03-15 13:38:37.430000+00:00,9.5,0,9.5,1.24,0,2024-03-15 13:38:37.430000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10233,2024-03-15 13:40:06.060000+00:00,6,0,6,0.78,0,2024-03-15 13:40:06.060000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10234,2024-03-15 13:41:51.809000+00:00,8.95,0,8.95,1.17,0,2024-03-15 13:41:51.809000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10235,2024-03-15 13:43:02.921000+00:00,47,0,47,6.13,0,2024-03-15 13:43:02.921000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10236,2024-03-15 13:44:32.471000+00:00,4,0,4,0.52,0,2024-03-15 13:44:32.471000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10237,2024-03-15 13:45:02.444000+00:00,16,0,16,2.09,0,2024-03-15 13:45:02.444000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10238,2024-03-15 13:45:56.242000+00:00,10.5,0,10.5,1.37,0,2024-03-15 13:45:56.242000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10239,2024-03-15 13:49:12.297000+00:00,13.5,0,13.5,1.76,0,2024-03-15 13:49:12.297000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10240,2024-03-15 13:50:49.736000+00:00,9,0,9,1.17,0,2024-03-15 13:50:49.736000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10241,2024-03-15 13:52:47.961000+00:00,22.25,0,22.25,2.9,0,2024-03-15 13:52:47.961000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10242,2024-03-15 13:54:08.764000+00:00,13,0,13,1.7,0,2024-03-15 13:54:08.764000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10243,2024-03-15 13:55:33.158000+00:00,8,0,8,1.04,0,2024-03-15 13:55:33.158000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10244,2024-03-15 13:56:34.316000+00:00,2.5,0,2.5,0.33,0,2024-03-15 13:56:34.316000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10245,2024-03-15 14:01:13.893000+00:00,28,0,28,3.65,0,2024-03-15 14:01:13.893000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10246,2024-03-15 14:03:55.772000+00:00,25,0,25,3.26,0,2024-03-15 14:03:55.772000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10247,2024-03-15 14:09:44.677000+00:00,1.5,0,1.5,0.2,0,2024-03-15 14:09:44.677000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10248,2024-03-15 14:11:12.750000+00:00,11,0,11,1.43,0,2024-03-15 14:11:12.750000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10249,2024-03-15 14:17:26.435000+00:00,16,10,6,0.78,0,2024-03-15 14:17:26.435000+00:00,CA,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10250,2024-03-15 14:21:46.838000+00:00,47,0,47,6.13,0,2024-03-15 14:21:46.838000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10251,2024-03-15 14:26:20.067000+00:00,14,0,14,1.83,0,2024-03-15 14:26:20.067000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10252,2024-03-15 14:26:56.350000+00:00,6.5,0,6.5,0.85,0,2024-03-15 14:26:56.350000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10253,2024-03-15 14:29:15.401000+00:00,4,0,4,0.52,0,2024-03-15 14:29:15.401000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10254,2024-03-15 14:31:37.874000+00:00,3,0,3,0.39,0,2024-03-15 14:31:37.874000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10255,2024-03-15 14:32:53.752000+00:00,3,0,3,0.39,0,2024-03-15 14:32:53.752000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10256,2024-03-15 14:34:30.772000+00:00,9.5,0,9.5,1.24,0,2024-03-15 14:34:30.772000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10257,2024-03-15 14:39:39.645000+00:00,4,0,4,0.52,0,2024-03-15 14:39:39.645000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10258,2024-03-15 14:46:18.535000+00:00,16,0,16,2.09,0,2024-03-15 14:46:18.535000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10259,2024-03-15 14:47:12.788000+00:00,5,0,5,0.65,0,2024-03-15 14:47:12.788000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10260,2024-03-15 14:47:37.071000+00:00,5,0,5,0.65,0,2024-03-15 14:47:37.071000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10261,2024-03-15 14:49:07.746000+00:00,5.5,0,5.5,0.72,0,2024-03-15 14:49:07.746000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10262,2024-03-15 14:50:24.470000+00:00,13,0,13,1.7,0,2024-03-15 14:50:24.470000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10263,2024-03-15 14:51:06.849000+00:00,7,0,7,0.91,0,2024-03-15 14:51:06.849000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10264,2024-03-15 14:55:13.862000+00:00,31,0,31,4.04,0,2024-03-15 14:55:13.862000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10265,2024-03-15 14:56:44.038000+00:00,14.5,0,14.5,1.89,0,2024-03-15 14:56:44.038000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10266,2024-03-15 14:58:18.806000+00:00,11,0,11,1.43,0,2024-03-15 14:58:18.806000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10267,2024-03-15 15:00:24.301000+00:00,6,0,6,0.78,0,2024-03-15 15:00:24.301000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10268,2024-03-15 15:04:12.232000+00:00,38,0,38,4.96,0,2024-03-15 15:04:12.232000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10269,2024-03-15 15:06:22.102000+00:00,34,0,34,4.43,0,2024-03-15 15:06:22.102000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10270,2024-03-15 15:08:15.123000+00:00,6.5,0,6.5,0.85,0,2024-03-15 15:08:15.123000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10271,2024-03-15 15:08:53.436000+00:00,6.5,0,6.5,0.85,0,2024-03-15 15:08:53.436000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10272,2024-03-15 15:11:06.758000+00:00,11,0,11,1.43,0,2024-03-15 15:11:06.758000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10273,2024-03-15 15:11:35.118000+00:00,4,0,4,0.52,0,2024-03-15 15:11:35.118000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10274,2024-03-15 15:12:05.761000+00:00,4,0,4,0.52,0,2024-03-15 15:12:05.761000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10275,2024-03-15 15:17:12.968000+00:00,9.95,0,9.95,1.3,0,2024-03-15 15:17:12.968000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10276,2024-03-15 15:20:25.273000+00:00,8,0,8,1.04,0,2024-03-15 15:20:25.273000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10277,2024-03-15 15:26:37.075000+00:00,11,0,11,1.43,0,2024-03-15 15:26:37.075000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10278,2024-03-15 17:03:09.207000+00:00,6,0,6,0.78,0,2024-03-15 17:03:09.207000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10279,2024-03-15 17:04:14.443000+00:00,7,0,7,0.91,0,2024-03-15 17:04:14.443000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10280,2024-03-15 17:07:45.169000+00:00,2,0,2,0.26,0,2024-03-15 17:07:45.169000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10281,2024-03-15 17:21:46.243000+00:00,3.5,0,3.5,0.46,0,2024-03-15 17:21:46.243000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10282,2024-03-15 17:23:04.542000+00:00,6,0,6,0.78,0,2024-03-15 17:23:04.542000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10283,2024-03-15 17:28:20.590000+00:00,2,0,2,0.26,0,2024-03-15 17:28:20.590000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
I-34-10284,2024-03-15 17:46:05.808000+00:00,4,0,4,0.52,0,2024-03-15 17:46:05.808000+00:00,CR,0,0,0,428,,34,80,,,FALSE,,,0,FALSE,,
